CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;DEPARTAMENTO;NRO_PEDIDO;DATA;NRO_PED_EXPEDICAO;CARGA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR;QTD_SEPARADA;QTD_CONFERIDA;DATA_CONFERENCIA;USUARIO_CONFERENCIA;ESTOQUE_DISPONIVEL_LOJA
2;790;REFRIG CHARRUA GUARANA PET 2L;BEBIDAS;34945;11/03/2026;62212;28586;8;-264;240;0;0;17/03/2026;BRAGA;299
2;178;CERV KAISER LT 473ML;BEBIDAS;34945;11/03/2026;62212;28586;12;15639;1320;0;0;17/03/2026;JEFERSON;822
6;21411;OVO CHOC AO LEITE LE CACAU 100G;MERCEARIA;34603;11/03/2026;61773;27667;1;0;120;1;1;11/03/2026;JUCIELE;4
2;6801;LEITE UHT TP NINHO 1L INTEGRAL;PERECIVEIS;35231;12/03/2026;62381;28586;12;8083;24;0;0;17/03/2026;SEFRIN;59
2;3685;MIST LACTEA COND ITALAC TP 395G;MERCEARIA;35304;12/03/2026;62539;28586;27;4;108;0;0;17/03/2026;SEFRIN;24
13;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;PERECIVEIS;35253;12/03/2026;62459;28104;20;1090;20;0;0;;;77
3;12542;AP VENUS PELE SENS RECAR;PERFUMARIA E LIMPEZA;35814;13/03/2026;63959;29532;6;148;12;0;0;;;33
3;2296;ERVILHA YOKI PARTIDA 400GR;PERECIVEIS;35814;13/03/2026;64003;29236;16;0;64;0;0;;;-1
3;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;PERECIVEIS;35814;13/03/2026;64003;29236;20;1090;40;0;0;;;23
4;18852;FUMO VITORIA 28G;NAO ALIMENTO;35750;13/03/2026;63170;29167;20;0;20;0;0;;;45
4;2296;ERVILHA YOKI PARTIDA 400GR;PERECIVEIS;35802;13/03/2026;64004;29237;16;0;32;0;0;;;0
4;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;PERECIVEIS;35802;13/03/2026;64004;29237;20;1090;40;0;0;;;47
4;2471;TOMATE SECO CONSERVA JUREIA VD 200G;PERECIVEIS;35802;13/03/2026;64004;29237;12;9;24;0;0;;;0
4;22687;RAC CANISTER ALMONDEGA 7K;PRODUTOS PET;35802;13/03/2026;63371;28755;1;0;2;2;0;18/03/2026;RAMIRES;-1
5;2296;ERVILHA YOKI PARTIDA 400GR;PERECIVEIS;35804;13/03/2026;64005;29238;16;0;32;0;0;;;3
5;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;PERECIVEIS;35804;13/03/2026;64005;29238;20;1090;40;0;0;;;6
6;18852;FUMO VITORIA 28G;NAO ALIMENTO;35754;13/03/2026;63172;30403;20;0;40;0;0;;;-29
7;18852;FUMO VITORIA 28G;NAO ALIMENTO;35756;13/03/2026;63173;31415;20;0;20;0;0;;;38
7;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;PERECIVEIS;35806;13/03/2026;63962;29207;20;1090;40;0;0;;;1
7;2296;ERVILHA YOKI PARTIDA 400GR;PERECIVEIS;35806;13/03/2026;63962;29207;16;0;32;0;0;;;0
12;18852;FUMO VITORIA 28G;NAO ALIMENTO;35762;13/03/2026;63176;29025;20;0;20;0;0;;;104
13;18852;FUMO VITORIA 28G;NAO ALIMENTO;35764;13/03/2026;63177;32098;20;0;40;0;0;;;42
14;2471;TOMATE SECO CONSERVA JUREIA VD 200G;PERECIVEIS;35810;13/03/2026;64008;29241;12;9;24;0;0;;;0
14;9322;EPI LUVA MULTITATO 8 M;PERFUMARIA E LIMPEZA;35810;13/03/2026;104487;53071;12;4;12;0;0;;;12
14;2296;ERVILHA YOKI PARTIDA 400GR;PERECIVEIS;35810;13/03/2026;64008;29241;16;0;32;0;0;;;1
2;1659;WAFFER ISABELA 100G MORANGO;MERCEARIA;36622;14/03/2026;64208;29422;40;640;200;5;0;14/03/2026;MONIQUE;68
2;2909;ACHOC LIQ SHOWKINHO 200ML;MERCEARIA;36622;14/03/2026;64208;29422;27;7359;270;10;0;16/03/2026;WENDRIO;1149
2;746;ACUCAR CRISTAL GASPARIN 1KG;MERCEARIA;36622;14/03/2026;64208;29422;10;7851;100;0;0;16/03/2026;ALEX JARDIM;729
2;193;CERV PROVINCIA PILSEN LT 473ML PREMIUM;BEBIDAS;36622;14/03/2026;64208;29422;12;31593;2640;220;0;16/03/2026;EVERTON;2592
13;12542;AP VENUS PELE SENS RECAR;PERFUMARIA E LIMPEZA;36447;14/03/2026;64032;31442;6;148;12;0;0;;;31
17;750;ACUCAR CRISTAL GASPARIN 5KG;MERCEARIA;36449;14/03/2026;64509;29593;6;163;180;30;0;;;254
6;3682;MIST LACTEA COND TRIANGULO TP 395G;MERCEARIA;37134;16/03/2026;65075;29915;27;4;2835;105;0;;;566
18;3682;MIST LACTEA COND TRIANGULO TP 395G;MERCEARIA;37150;16/03/2026;68814;32183;27;4;2835;105;0;;;145
18;300;VH SANGUE BOI TINTO 750ML SV;BEBIDAS;37224;16/03/2026;65078;29918;6;7039;540;90;0;;;489
18;750;ACUCAR CRISTAL GASPARIN 5KG;MERCEARIA;37279;16/03/2026;65874;30465;6;163;180;30;0;;;111
4;22687;RAC CANISTER ALMONDEGA 7K;PRODUTOS PET;37640;17/03/2026;65124;30388;1;0;3;3;0;18/03/2026;RAMIRES;-1
4;33374;DESO AERO AXE 200ML APO VET E MANDA;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;12;2;12;0;0;16/04/2026;JUCIELE;8
4;5275;CR DENTAL TANDY 50G MORANGO;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;12;12;36;0;0;18/03/2026;TATIANE;24
4;24313;SH DARLING CERAMIDAS 650ML;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;6;48;6;0;0;16/04/2026;JUCIELE;7
4;36397;CREME DENT COLGATE LUM COLOR 70G;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;24;108;24;0;0;16/04/2026;JUCIELE;0
4;16853;CR DEN COLGATE WHITENING 180G;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;48;0;96;0;0;16/04/2026;JUCIELE;4
4;10147;SAB FARNESE 180G LAVANDA MENTA;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;36;540;36;0;0;16/04/2026;JUCIELE;95
4;18765;FRALDA DESC MILI LOVECARE RN 18UN;PERFUMARIA E LIMPEZA;37640;17/03/2026;65124;30388;9;0;9;0;0;16/04/2026;JUCIELE;8
4;2401;MILHO PIPOCA BELLA DICA 400GR;MERCEARIA;37640;17/03/2026;65124;30388;12;1249;12;0;0;18/03/2026;LUIZ;65
16;5509;DESOD AERO AXE 152ML 90G MARINE;PERFUMARIA E LIMPEZA;38084;17/03/2026;81014;39505;12;1129;60;0;0;;;0
16;33373;DESO AERO AXE 200ML BLACK ALE E CED;PERFUMARIA E LIMPEZA;38084;17/03/2026;81014;39505;12;433;60;0;0;;;0
17;12542;AP VENUS PELE SENS RECAR;PERFUMARIA E LIMPEZA;37658;17/03/2026;65133;30115;6;148;18;0;0;;;7
4;22687;RAC CANISTER ALMONDEGA 7K;PRODUTOS PET;38247;18/03/2026;65908;30849;1;0;4;4;0;19/03/2026;M EDUARDA;-1
17;2758;MAIONESE LIZA SH 196G;MERCEARIA;40934;23/03/2026;69885;32760;24;0;120;5;0;23/03/2026;JESUS;8
3;2140;ARROZ BCO SANO TP1 5KG;MERCEARIA;41445;24/03/2026;70405;33237;6;1;180;0;0;09/04/2026;RAFAEL AMARAL;80
3;2329;FEIJAO PRETO CALDO OURO 500G;MERCEARIA;41445;24/03/2026;70405;33237;10;3000;70;7;0;26/03/2026;GERSON;523
6;2394;MILHO VERDE FUGINI SH 170G;MERCEARIA;42423;25/03/2026;72443;34252;36;25236;1440;40;0;;;481
17;23036;SAB LIQ DERMAFEME 200ML FLORAL;PERFUMARIA E LIMPEZA;42075;25/03/2026;71434;34081;24;696;24;1;0;;;24
7;3862;SAL MOIDO PREMIUM 1KG;MERCEARIA;42570;26/03/2026;72896;34495;30;4532;300;10;0;26/03/2026;EVERTON;4
7;3635;SAL MOIDO CBS 1KG;MERCEARIA;42570;26/03/2026;72896;34495;10;4009;100;0;0;26/03/2026;RUBIM;6
13;1509;CHOC ROMA 300G GUARDA CHUVA 300G;MERCEARIA;42489;26/03/2026;72667;35224;6;84;6;1;0;31/03/2026;MONIQUE;7
17;21149;MORDEDOR LOLLY ESTRELA F R704101 F R 7041 01 F;PERFUMARIA E LIMPEZA;42493;26/03/2026;72669;35227;6;0;6;0;0;;;8
2;2320;FEIJAO CARIOCA CALDO OURO 1KG;MERCEARIA;43133;27/03/2026;73860;35028;10;1230;30;3;0;;;0
2;2747;FARINHA TRIGO ROSESOL 5KG;MERCEARIA;43133;27/03/2026;73860;35028;5;15;5;1;0;;;33
2;9996;PETISCO FRISKIES 40G FRANGO;PRODUTOS PET;43133;27/03/2026;73860;35028;15;16;15;0;0;30/03/2026;ALEX JARDIM;16
2;2165;ARROZ BCO PILECCO SUPER ECCO TP1 5K;MERCEARIA;43133;27/03/2026;73860;35028;6;1009;6;1;0;;;6
6;37074;FARINHA TAPIOCA ROCHA 400G BATATA;MERCEARIA;43141;27/03/2026;73864;35032;10;0;10;0;0;22/04/2026;AMANDA;30
6;2019;CANJIQUINHA JUREIA 500G;MERCEARIA;43141;27/03/2026;73864;35032;12;0;12;0;0;22/04/2026;AMANDA;4
6;2671;FARINHA MANDIOCA PINDUCA 500G;MERCEARIA;43141;27/03/2026;73864;35032;20;0;20;0;0;22/04/2026;AMANDA;-17
6;12452;AMEND BCO BELLA DICA 400G;MERCEARIA;43141;27/03/2026;73864;35032;12;2292;48;4;0;04/04/2026;AMANDA;69
6;403;ENERG ELEV LT 473 ML ACAI COCO;BEBIDAS;43516;27/03/2026;74765;35492;6;123;30;5;0;28/03/2026;ALEXANDRE;52
12;36264;DET LIQ APYCE SUPER ACAO SH 800ML;PERFUMARIA E LIMPEZA;43297;27/03/2026;74359;35251;12;0;60;5;5;27/03/2026;CESAR;12
14;36616;BOMBOM NESTLE ESPECIALIDADES 220G SORTIDOS;MERCEARIA;43428;27/03/2026;74651;35498;30;270;1500;50;0;;;1371
17;36616;BOMBOM NESTLE ESPECIALIDADES 220G SORTIDOS;MERCEARIA;43430;27/03/2026;75045;35633;30;270;1500;100;50;;;778
8;1850;DROPS FREEGELLS 27 9G FRESH MELAO;MERCEARIA;44033;28/03/2026;75482;36799;12;0;24;0;0;01/05/2026;JOCELAINE;432
12;4258;AP PROBAK II LV7 PG5;PERFUMARIA E LIMPEZA;43734;28/03/2026;82114;40132;72;22;72;1;0;01/05/2026;JESSICA;8
4;4048;ALIM GATO FRISKIES 85G FRANGO MOLHO;PRODUTOS PET;44476;30/03/2026;76092;;15;1380;150;0;0;;;20
4;4053;ALIM GATO FRISKIES 85G SALMAO AO MOLHO;PRODUTOS PET;44476;30/03/2026;76092;;15;1440;60;0;0;;;44
8;12528;AP GILLETTE C 8 L8P6;PERFUMARIA E LIMPEZA;44178;30/03/2026;75768;36799;1;106;2;0;0;01/05/2026;CAROLINA;6
8;5267;CR DENTAL ORAL B 70G 4 EM 1;PERFUMARIA E LIMPEZA;44178;30/03/2026;75768;36799;48;143;48;0;0;01/05/2026;CAROLINA;25
8;3372;BARRA CEREAL RITTER 25G MORANGO CHOC;MERCEARIA;44178;30/03/2026;75768;36799;24;0;24;1;0;01/05/2026;JOCELAINE;28
8;22915;REPARADOR PONTAS JAYLUC 30ML CERAMIDAS;PERFUMARIA E LIMPEZA;44178;30/03/2026;75768;36799;24;376;24;0;0;01/05/2026;CAROLINA;32
8;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;44178;30/03/2026;75768;36799;1;3683;13;0;0;01/05/2026;CAROLINA;-56
8;4499;BUCHA VEGETAL VINI LADY 5003;PERFUMARIA E LIMPEZA;44178;30/03/2026;75768;36799;1;30,6;2;0;0;01/05/2026;CAROLINA;-5
8;6631;LAMP ELGIN BULBO 9W 6500K 220V;NAO ALIMENTO;44750;30/03/2026;76526;36674;10;2547;50;5;0;;;102
12;308;VH TRADICAO NIAGARA BCO 1 4L SV;BEBIDAS;44714;30/03/2026;76420;36567;6;474;60;10;0;30/03/2026;FERNANDOS;8
12;4418;CERV SKOL BEATS LN 269ML RED MIX FRUTAS VERM;BEBIDAS;44714;30/03/2026;76420;36567;12;9;12;1;0;30/03/2026;FERNANDOS;14
12;310;VH TRADICAO TINTO 1 4L SC;BEBIDAS;44714;30/03/2026;76420;36567;6;2940;60;10;0;30/03/2026;FERNANDOS;20
12;83;AGUA TONICA ANTARCTICA PET 1L ZR;BEBIDAS;44714;30/03/2026;76420;36567;6;141;12;2;0;30/03/2026;FERNANDOS;8
17;1408;CHOC 5 STAR LACTA 40G;MERCEARIA;44586;30/03/2026;76333;36497;18;1283;216;12;0;30/03/2026;JUCIELE;103
18;1408;CHOC 5 STAR LACTA 40G;MERCEARIA;44586;30/03/2026;76562;36498;18;1283;216;12;0;31/03/2026;BRENDA;70
8;9616;INSET JIMO PO 100G;PERFUMARIA E LIMPEZA;44983;31/03/2026;76753;36799;12;348;24;0;0;01/05/2026;CAROLINA;-1
8;6204;GAS FUMIGANTE JIMO 70G 2UN;PERFUMARIA E LIMPEZA;44983;31/03/2026;76753;36799;18;0;18;0;0;01/05/2026;CAROLINA;19
8;3405;BARRA CEREAL RITTER 22G BRIGADEIRO;MERCEARIA;44983;31/03/2026;76753;36799;24;0;24;1;0;01/05/2026;JOCELAINE;36
8;12452;AMEND BCO BELLA DICA 400G;MERCEARIA;44983;31/03/2026;76753;36799;12;2292;12;0;0;09/04/2026;ALEXANDRE;176
8;15585;CARGA GILLETTE MACH3 C 2;PERFUMARIA E LIMPEZA;44983;31/03/2026;76753;36799;1;3683;1;0;0;01/05/2026;CAROLINA;-56
8;12523;AP CORPO C 2;PERFUMARIA E LIMPEZA;44983;31/03/2026;76753;36799;12;150;12;0;0;01/05/2026;CAROLINA;12
17;36660;BLOQ ODORES AMAZON 60ML CAPIM LIMAO;PERFUMARIA E LIMPEZA;45180;31/03/2026;77121;37008;12;24;12;1;1;31/03/2026;EVERTON;-4
4;793;REFRIG COCA COLA E FANTA LARANJA 2L;BEBIDAS;45832;01/04/2026;77941;37485;2;0;2;0;0;07/04/2026;EVERSON;4
4;22105;POLENTA SINHA 500G;MERCEARIA;45832;01/04/2026;77941;37485;12;4;12;1;1;01/04/2026;KELLER;-9
4;2811;POLENTINA QUAKER 500G;MERCEARIA;45832;01/04/2026;77941;37485;30;240;30;0;0;01/04/2026;RUBIM;28
17;17185;DESINF GOTA LIMPA 5L EUCALIPTO;PERFUMARIA E LIMPEZA;45850;01/04/2026;78852;38096;4;288;8;2;0;02/04/2026;RONALDO;16
2;763;ACUCAR CRISTAL SAO JOAO 5KG;MERCEARIA;46636;02/04/2026;79448;38525;6;3775;180;30;0;;;56
2;763;ACUCAR CRISTAL SAO JOAO 5KG;MERCEARIA;46640;02/04/2026;79450;38551;6;3775;180;30;0;;;56
2;2351;FEIJAO PRETO CALDO OURO 1KG;MERCEARIA;46640;02/04/2026;79450;38551;10;6950;900;90;0;;;-224
2;36586;OLEO SINHA TRAD 500ML;MERCEARIA;46666;02/04/2026;79486;38690;12;0;120;10;0;04/04/2026;JUCIELE;-7
3;12289;AGUA SANIT IMPERIAL 1L;PERFUMARIA E LIMPEZA;46335;02/04/2026;78842;38086;12;36;84;7;0;02/04/2026;BERNARDO;-481
3;6782;LEITE UHT TIROL C TAMPA 1L DESN;PERECIVEIS;46787;02/04/2026;79643;38653;12;3;360;30;0;;;54
3;6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;PERECIVEIS;46787;02/04/2026;79643;38653;12;2459;240;0;0;03/04/2026;VILLARROEL;92
3;6792;LEITE UHT PET ELEGE 1L INTEGRAL;PERECIVEIS;46787;02/04/2026;79643;38653;6;2328;510;85;0;03/04/2026;ARIELI;978
4;764;REFRIG COCA COLA PET 200ML ZERO;BEBIDAS;46484;02/04/2026;79125;38307;12;60;240;20;0;02/04/2026;MIKAEL;31
4;35716;AZEITONA VERDE UNIAGRO 80G S CAROCO;MERCEARIA;46727;02/04/2026;79602;38692;24;0;48;2;0;;;0
4;21126;MOL TOM VAL PIZZA SH 1 7K;MERCEARIA;46727;02/04/2026;79602;38692;6;0;12;2;0;;;0
5;764;REFRIG COCA COLA PET 200ML ZERO;BEBIDAS;46486;02/04/2026;79126;38308;12;60;120;10;0;04/04/2026;MIKAEL;-99
5;2161;ARROZ BCO ALEGRETE TP1 5KG;MERCEARIA;46646;02/04/2026;79453;38554;6;6599;90;15;0;;;162
5;2150;ARROZ BCO REQUINTE TP1 5KG;MERCEARIA;46646;02/04/2026;79453;38554;6;6173;90;15;0;;;22
5;2355;FEIJAO PRETO SERRA URUGUAI TP1 1KG;MERCEARIA;46646;02/04/2026;79453;38554;30;271;150;5;0;;;39
5;37261;ERVA MATE LEAO VACUO 1KG;MERCEARIA;46729;02/04/2026;79603;38693;10;610;50;5;0;03/04/2026;GERSON;151
5;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;MERCEARIA;46729;02/04/2026;79603;38693;10;5;100;10;0;03/04/2026;GERSON;16
11;12326;ALG BOLA COTTONBABY 50G BCO;PERFUMARIA E LIMPEZA;46393;02/04/2026;78827;38122;72;55;72;1;0;02/04/2026;SILVA;-28
11;6792;LEITE UHT PET ELEGE 1L INTEGRAL;PERECIVEIS;46799;02/04/2026;79649;38659;6;2328;510;85;0;;;24
12;17185;DESINF GOTA LIMPA 5L EUCALIPTO;PERFUMARIA E LIMPEZA;46349;02/04/2026;78849;38093;4;288;4;1;0;02/04/2026;RONALDO;12
14;3880;ABS ALWAYS 32UN BASICO M SECA C ABAS;PERFUMARIA E LIMPEZA;46353;02/04/2026;78728;38196;8;168;8;1;0;02/04/2026;MARIA;2
14;21692;PAPEL HIG NATUPEL PREM FS 30M C 4;PERFUMARIA E LIMPEZA;46353;02/04/2026;78728;38196;16;11625;16;0;0;02/04/2026;RONAS;36
18;6792;LEITE UHT PET ELEGE 1L INTEGRAL;PERECIVEIS;46809;02/04/2026;79654;38664;6;2328;510;85;0;04/04/2026;LUIZ;-35
2;3400;BARRA CEREAL RITTER 25G BAN AVEIA MEL;MERCEARIA;46903;03/04/2026;;;24;24;24;0;0;;;149
4;793;REFRIG COCA COLA E FANTA LARANJA 2L;BEBIDAS;46907;03/04/2026;79787;39522;2;0;2;0;0;07/04/2026;EVERSON;4
4;2368;FEIJAO VERMELHO SERRA URUGUAI 500G;MERCEARIA;46907;03/04/2026;79787;39522;20;1381;20;1;1;06/04/2026;EVERTON;7
4;10193;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;PERFUMARIA E LIMPEZA;46907;03/04/2026;79787;39522;108;1836;216;0;0;06/04/2026;MONIQUE;4
5;22687;RAC CANISTER ALMONDEGA 7K;PRODUTOS PET;46909;03/04/2026;79788;39848;1;0;1;1;0;23/04/2026;RONAS;7
3;10198;SAB SENSUS BEAUTY ESSENCE 80G LIMA LIM ORIENT;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;108;2484;216;2;2;06/04/2026;SILVA;-265
3;10193;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;108;1836;216;0;0;06/04/2026;SILVA;-243
3;8242;SH JAY LUC 1L BLIND QUERATINA;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;12;239;12;0;0;06/04/2026;SILVA;-28
3;10206;SABAO FONTANA TRAD 350G;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;40;320;80;0;0;06/04/2026;SILVA;4
3;10172;SAB LIQ SENSUS LUXO RF 220ML SEDUCAO;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;18;288;18;1;1;06/04/2026;SILVA;19
3;8159;SH ANTIC CLEAR L400P330 ICE COOL MENTHO;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;12;204;12;1;1;06/04/2026;SILVA;9
3;22700;RAC DODOG ESPECIAL 7K;PRODUTOS PET;47013;04/04/2026;80518;39491;1;50;2;2;0;;;13
3;23037;SAB LIQ DERMAFEME 200ML FRESH;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;24;516;24;0;0;06/04/2026;SILVA;-1
3;840;REFRIG PEPSI PET 3L;BEBIDAS;47013;04/04/2026;80518;39491;4;3;48;0;0;06/04/2026;JOÃO;106
3;7728;SAB CLOY 80G PACK C 6 PG VC CREME HID MILK CARE;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;12;0;12;1;1;06/04/2026;SILVA;57
3;33705;SH SEDA 425ML CERAMIDAS;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;12;0;12;1;1;06/04/2026;SILVA;-11
3;36646;SAB PROTEX CARVAO DETOX C 8;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;8;703;16;0;0;06/04/2026;SILVA;0
3;12280;AGUA OXIG BUTTERF 40V 100ML;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;1;71;15;0;0;06/04/2026;SILVA;-24
3;22703;RAC DODOG ORIG ALL DAY 5K;PRODUTOS PET;47013;04/04/2026;80518;39491;1;74;4;4;0;;;0
3;10194;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;108;2808;108;0;0;06/04/2026;SILVA;-205
3;16936;CR TRAT HEDERA 960G LISS PERFEITO;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;6;162;6;0;0;06/04/2026;SILVA;0
3;5305;CR PENT SEDA 300ML JUNTINHOS CACHOS;PERFUMARIA E LIMPEZA;47013;04/04/2026;80518;39491;12;240;12;0;0;06/04/2026;SILVA;-4
3;167;CERV GLACIAL LT 473ML;BEBIDAS;47170;04/04/2026;80973;39417;12;7005;2640;220;0;07/04/2026;MURILO;8334,99
5;12289;AGUA SANIT IMPERIAL 1L;PERFUMARIA E LIMPEZA;47017;04/04/2026;;;12;36;12;0;0;;;0
6;1850;DROPS FREEGELLS 27 9G FRESH MELAO;MERCEARIA;47130;04/04/2026;80756;40093;12;0;24;2;2;07/04/2026;BRUNO ANTUNES;-22
6;94;CERV AMSTEL 1L;BEBIDAS;47130;04/04/2026;80756;40093;12;288;96;0;0;07/04/2026;BERNARDO;42
17;3411;CREME CULINARIO DAUS TP 200G;MERCEARIA;47033;04/04/2026;80795;39334;27;78551;378;14;0;04/04/2026;ARIELI;2297
2;2722;FARINHA TRIGO PANFACIL TP1 1KG;MERCEARIA;47727;06/04/2026;81481;39822;10;4926;500;50;0;06/04/2026;EVERTON;870
2;53;AGUA MIN SARANDI 5L S GAS;BEBIDAS;47727;06/04/2026;81481;39822;4;959;192;0;0;06/04/2026;KELLER;-1
3;36813;ARROZ BCO BOM DE PANELA TP1 5KG;MERCEARIA;47389;06/04/2026;81620;39874;6;2385;180;30;0;;;181
5;53;AGUA MIN SARANDI 5L S GAS;BEBIDAS;47733;06/04/2026;81484;39848;4;959;40;0;0;08/04/2026;JOÃO;0
8;10;REFRIG COCA COLA PET 2L;BEBIDAS;47863;06/04/2026;81623;39877;4;241;600;150;0;;;305
14;937;EXTRATO TOM ELEFANTE TP 1 04KG;MERCEARIA;47795;06/04/2026;81508;39831;12;5451;60;5;0;06/04/2026;CAUA;10
14;2501;KETCHUP ELEFANTE SQ 350G TRAD;MERCEARIA;47795;06/04/2026;81508;39831;24;408;120;5;0;06/04/2026;CAUA;128
17;299;CERV BRAHMA CHOPP LT 350ML ZERO;BEBIDAS;47873;06/04/2026;81586;39954;12;4843;360;0;0;;;1
17;207;CERV SCHIN PILSEN LT 473ML;BEBIDAS;47873;06/04/2026;81586;39954;12;55440;1320;110;0;07/04/2026;ARIELI;3463
17;193;CERV PROVINCIA PILSEN LT 473ML PREMIUM;BEBIDAS;47873;06/04/2026;81586;39954;12;31593;240;20;0;07/04/2026;ARIELI;389
17;827;REFRIG PEPSI TWIST PET 2L;BEBIDAS;47873;06/04/2026;81586;39954;8;893;120;15;0;07/04/2026;ARIELI;20
18;824;REFRIG PEPSI PET 2L BLACK;BEBIDAS;47875;06/04/2026;81587;39955;8;601;136;17;0;07/04/2026;ARIELI;281
18;827;REFRIG PEPSI TWIST PET 2L;BEBIDAS;47875;06/04/2026;81587;39955;8;893;24;3;0;07/04/2026;ARIELI;-5
18;825;REFRIG PEPSI PET 2L;BEBIDAS;47875;06/04/2026;81587;39955;8;1123;80;10;0;07/04/2026;ARIELI;0
18;152;CERV BRAHMA CHOPP LT 473ML;BEBIDAS;47875;06/04/2026;81587;39955;12;13728;720;60;0;07/04/2026;ARIELI;1712
18;207;CERV SCHIN PILSEN LT 473ML;BEBIDAS;47875;06/04/2026;81587;39955;12;55440;1320;110;0;07/04/2026;ARIELI;1362
